avgListPrice,medianPrice,popularity,statecode,city,state,latitude,longitude
94625,,199,TX,Culberson,Texas,31.347767,-104.4723301
94581,,39,IN,Vermillion,Indiana,39.8512139,-87.4802068
94532,73000,53,NE,Burt,Nebraska,41.8252059,-96.3226072
94527,,47,KS,Anderson,Kansas,38.2809328,-95.3102505
94527,,81,MS,Jefferson,Mississippi,31.7157817,-90.9820668
94222,,56,IN,Clay,Indiana,39.368622,-87.1422895
94100,,55,MO,Randolph,Missouri,39.1577814,-94.4955088
94000,,252,TX,Kent,Texas,31.0693026,-104.2171393
93922,,99,MO,Harrison,Missouri,40.3219529,-93.9878427
93885,,118,KY,Hickman,Kentucky,36.5711721,-89.1861791
93828,,68,IA,Taylor,Iowa,40.7846069,-94.645035
93823,,101,MO,Osage,Missouri,38.0849283,-92.7083287
93800,,35,NE,Jefferson,Nebraska,40.1680732,-97.179026
93790,,45,OK,Caddo,Oklahoma,34.1267595,-96.2633229
93708,,82,MI,Alger,Michigan,44.1256257,-84.1208666
93621,,46,AL,Conecuh,Alabama,31.501571,-86.9824288
93580,,117,KY,Martin,Kentucky,37.5728764,-82.752659
93537,,44,OH,Jefferson,Ohio,41.7386662,-80.7698066
93512,,71,OH,Crawford,Ohio,40.8268068,-82.9931607
93487,,63,NE,Fillmore,Nebraska,40.4710119,-97.5247243
93400,,52,SD,Clark,South Dakota,44.877743,-97.7331411
93276,126000,78,KY,Rockcastle,Kentucky,37.3743065,-84.3121264
93200,,116,KY,Elliott,Kentucky,38.1575088,-83.1220074
92928,66000,56,IL,Montgomery,Illinois,41.730585,-88.3459048
92891,91000,42,PA,Venango,Pennsylvania,41.7725563,-80.1131125
92736,,20,KS,Crawford,Kansas,37.455799,-94.8105955
92550,50000,150,GA,Johnson,Georgia,32.7308194,-82.6915429
92521,,69,AR,Bradley,Arkansas,33.0981881,-93.6548983
92520,,92,MO,Linn,Missouri,38.4858749,-91.8504515
92507,,42,SC,Williamsburg,South Carolina,33.6293606,-79.6502105
92282,30000,56,NY,Allegany,New York,42.0900647,-78.4941887
92144,,63,IA,Lucas,Iowa,41.0274991,-93.4599348
92080,52750,82,IL,Mason,Illinois,38.9531001,-88.6236615
91975,,231,TX,Zavala,Texas,28.8801264,-99.7232673
91946,,21,IN,Delaware,Indiana,39.1478313,-85.2071816
91913,,39,MO,Audrain,Missouri,39.221953,-91.9099238
91876,69000,128,GA,Brantley,Georgia,31.1510963,-81.9971108
91696,,71,MI,Gratiot,Michigan,43.2836505,-84.6897495
91663,,26,KS,Cowley,Kansas,37.2660235,-96.9209135
91509,,101,KY,McCreary,Kentucky,36.6973499,-84.4802606
91450,,97,IL,Scott,Illinois,39.6094934,-90.4879916
91443,71500,77,IA,Cherokee,Iowa,42.7496413,-95.5515431
91437,,5,AK,Valdez-Cordova,Alaska,61.4787707,-144.1147196
91387,67000,41,IL,Coles,Illinois,39.5560011,-88.2461183
91200,,74,NC,Edgecombe,North Carolina,35.8840053,-77.6536125
91154,,57,KS,Pawnee,Kansas,38.2017581,-99.2785583
91102,,35,MO,Henry,Missouri,38.3386592,-93.8248241
90836,,98,IA,Pocahontas,Iowa,42.7355299,-94.6691467
90666,,70,AR,Desha,Arkansas,35.7361886,-91.6798619
90593,70000,154,GA,Calhoun,Georgia,34.502587,-84.9510542
90588,,51,OH,Seneca,Ohio,41.1585179,-83.1649001
90564,85000,125,GA,Terrell,Georgia,31.7370079,-84.4802606
90429,71500,58,AR,Lawrence,Arkansas,35.9969735,-91.135302
90376,,88,IA,Monroe,Iowa,41.5208256,-93.1038129
90249,,58,IA,Appanoose,Iowa,40.6806102,-92.8577105
90065,,43,MI,Bay,Michigan,43.7109732,-84.0167423
90044,,61,MN,Renville,Minnesota,44.7891264,-95.2116731
89900,,184,TX,Duval,Texas,27.7525271,-98.5721016
89859,89000,34,OH,Highland,Ohio,39.3445075,-83.5974203
89833,28500,147,GA,Stewart,Georgia,32.1141344,-84.8150781
89448,82500,107,VA,Buchanan,Virginia,37.5273566,-79.6797614
89158,,44,IA,Cass,Iowa,41.2538068,-94.976654
89123,,100,IL,Brown,Illinois,39.9379573,-90.7152749
89022,83500,53,IL,Logan,Illinois,40.061338,-89.3226954
88966,,99,IA,Osceola,Iowa,41.0342618,-93.766759
88772,,83,MO,Carroll,Missouri,39.5166572,-93.5003454
88429,,75,IL,Moultrie,Illinois,39.6020543,-88.5951751
88425,25000,45,IL,Christian,Illinois,39.5672183,-89.3226954
88401,,71,IN,Jennings,Indiana,38.9914998,-85.684578
88350,,93,IL,Schuyler,Illinois,40.1844543,-90.6393702
88230,,52,AR,Poinsett,Arkansas,35.6078586,-90.6393702
88094,36301,70,IL,Ford,Illinois,42.0511944,-87.8338063
88022,,43,KS,Neosho,Kansas,37.6045688,-95.3102505
87911,,42,IN,Grant,Indiana,40.4730605,-85.684578
87857,,106,KY,Harlan,Kentucky,36.8431441,-83.321848
87713,112000,43,OK,Okfuskee,Oklahoma,35.4878871,-96.3226072
87620,,69,MI,Luce,Michigan,46.5827512,-85.513329
87450,,21,ND,Nelson,North Dakota,47.9519514,-98.1259898
87362,,86,MN,Wilkin,Minnesota,46.4087398,-96.5018468
87111,,41,LA,Madison,Louisiana,32.4401578,-91.2891036
87062,,27,NE,Kearney,Nebraska,40.6993303,-99.0816784
87010,,45,WV,Brooke,West Virginia,40.2697757,-80.5660657
87000,,250,TX,Lipscomb,Texas,36.2333711,-100.2709665
86861,79900,60,AR,Cleveland,Arkansas,35.4214685,-92.7096079
86743,,63,OK,Washita,Oklahoma,35.1028386,-98.3408881
86696,42294,32,PA,Cambria,Pennsylvania,40.4894231,-78.7476208
86606,,25,IN,Clinton,Indiana,39.6569817,-87.3980741
86434,85000,45,MI,Tuscola,Michigan,43.5301144,-83.5070203
86261,,61,OK,Ellis,Oklahoma,36.2920072,-99.8124935
86255,,66,AL,Monroe,Alabama,31.5119068,-87.460397
86233,,31,SD,Miner,South Dakota,44.0643951,-97.6982272
86137,,19,IN,Madison,Indiana,38.7358933,-85.3799577
86128,,101,IL,Hardin,Illinois,39.1567149,-90.6178994
85987,,73,IL,Perry,Illinois,39.7938424,-90.7342734
85666,57000,74,NE,Pawnee,Nebraska,40.1025817,-96.195132
85553,,96,MO,Montgomery,Missouri,38.9365599,-91.4821482
85522,,85,IA,Fremont,Iowa,41.2125116,-92.4354648
85514,,156,GA,Chattahoochee,Georgia,33.5479728,-84.7630682
85133,,83,MN,Kittson,Minnesota,48.7563083,-96.865445
85131,,77,KY,Menifee,Kentucky,37.9335368,-83.634843
85118,,180,TX,Mitchell,Texas,32.3360516,-100.8903099
85009,,171,TX,Swisher,Texas,34.5532757,-101.7979613
85007,,92,IA,Worth,Iowa,43.3580686,-93.3388917
85000,,44,ID,Clark,Idaho,44.1975553,-112.3755496
84875,,63,MO,Dade,Missouri,37.4863609,-93.9878427
84630,50000,72,AR,Dallas,Arkansas,34.5359403,-94.2190985
84616,,98,MO,Sullivan,Missouri,38.2081045,-91.1604207
84362,92000,58,OH,Adams,Ohio,38.8907822,-83.5070203
84250,50000,63,CO,Sedgwick,Colorado,40.9363799,-102.5254664
84137,,36,IL,Fulton,Illinois,41.8672508,-90.1595705
84001,,188,TX,Runnels,Texas,31.8714508,-99.9912254
83977,68900,141,GA,Wilcox,Georgia,31.9611759,-83.4643551
83700,,71,KS,Logan,Kansas,39.6616746,-99.5703854
83577,,42,KS,Rice,Kansas,39.5722226,-97.5555928
83548,23000,83,OH,Paulding,Ohio,41.1381051,-84.5805082
83517,,28,IN,Henry,Indiana,39.9704844,-85.354965
83396,,9,NV,Mineral,Nevada,38.4343464,-118.4863963
83396,,61,KS,Phillips,Kansas,39.766638,-99.3673084
83244,,95,IL,Henderson,Illinois,41.0250376,-90.356239
83212,,235,TX,Upton,Texas,31.3384843,-101.9804613
83103,,59,KS,Allen,Kansas,38.6561191,-96.1697173
82908,,239,TX,Fisher,Texas,32.7398733,-100.3497895
82831,,59,IN,Wabash,Indiana,40.797821,-85.8205411
82641,,74,IA,Keokuk,Iowa,40.4044731,-91.3963966
82612,,44,MT,Wheatland,Montana,46.4922893,-109.8418592
82581,,60,KS,Russell,Kansas,38.8952893,-98.8598061
82521,,78,OH,Van Wert,Ohio,40.8694927,-84.5841223
82500,,86,NE,Logan,Nebraska,41.5155698,-100.5296115
82342,,76,OK,Harper,Oklahoma,36.8203755,-99.634135
81817,,80,MN,Murray,Minnesota,44.0243398,-95.8142885
81633,,,PA,WAYNE,Pennsylvania,40.0415996,-75.3698895
81583,,38,KS,Bourbon,Kansas,37.7957092,-94.8105955
81557,,55,AR,Clay,Arkansas,36.3492244,-90.3748354
81366,,75,MS,Greene,Mississippi,31.1646163,-88.7108964
81365,87000,84,OH,Morgan,Ohio,39.6521907,-81.8224362
81325,,72,OK,Coal,Oklahoma,34.568577,-96.2800864
80963,,80,IA,Decatur,Iowa,40.7419443,-93.8338346
80876,,137,TX,Hudspeth,Texas,31.5707433,-105.5943388
80750,,85,KS,Lincoln,Kansas,39.0403293,-98.1476965
80580,,100,MO,Bollinger,Missouri,37.2115595,-90.0746767
80568,,24,ND,Pembina,North Dakota,48.9663765,-97.2436761
80453,,88,KS,Ness,Kansas,38.4769509,-99.9912254
80437,,102,MO,Gentry,Missouri,40.1406981,-94.479976
80417,,34,KS,Greenwood,Kansas,37.9025905,-96.1526985
80212,,53,MO,Bates,Missouri,38.3216754,-94.315422
80175,,23,WV,Webster,West Virginia,38.5070383,-80.365865
80170,,17,KS,Montgomery,Kansas,37.240253,-95.8142885
80093,,81,MI,Ontonagon,Michigan,46.8710525,-89.3140302
79950,,48,MT,Golden Valley,Montana,46.3709324,-109.174385
79604,,67,KS,Ellsworth,Kansas,38.7305648,-98.2281126
79522,,30,NM,Quay,New Mexico,34.9339503,-103.7605204
79450,,56,SD,Gregory,South Dakota,43.2355446,-99.4292927
79357,,50,KS,Brown,Kansas,39.770047,-95.4777811
79268,,90,IL,Hamilton,Illinois,40.3964333,-91.3390389
79225,,97,KS,Hodgeman,Kansas,38.1429747,-99.9912254
79200,,71,MS,Sharkey,Mississippi,32.9860902,-90.8294002
79000,,35,ND,McIntosh,North Dakota,46.054323,-99.376592
78962,,119,KY,Robertson,Kentucky,38.5224338,-84.0378894
78578,,86,KS,Rush,Kansas,38.5358968,-99.2785583
78516,,51,KS,Marion,Kansas,38.3483493,-97.017245
77992,62000,26,IL,Vermilion,Illinois,39.5811463,-87.5889125
77984,,50,IL,Franklin,Illinois,39.6203259,-90.0440001
77953,,83,IL,Cass,Illinois,39.9398601,-90.2620042
77950,,88,NE,Thomas,Nebraska,41.9882143,-100.5296115
77879,,77,KS,Decatur,Kansas,39.7480368,-100.5296115
77829,,33,KS,Linn,Kansas,39.6800019,-97.0841918
77803,,55,IA,Tama,Iowa,41.9627392,-92.576753
77460,,27,ND,LaMoure,North Dakota,46.3571915,-98.2945434
77412,,99,KS,Haskell,Kansas,38.9377658,-95.2333404
77312,,36,SD,Hand,South Dakota,44.494661,-99.0128926
77287,,47,MS,Smith,Mississippi,32.0826588,-89.4742177
77177,81090,62,NY,Orleans,New York,44.1851401,-75.9431869
77064,,53,KS,Sherman,Kansas,39.2982189,-101.7979613
77055,,79,IL,Greene,Illinois,39.4029862,-90.3748354
76596,,60,IN,Fountain,Indiana,40.2227197,-87.3347575
76500,,27,NM,Hidalgo,New Mexico,31.93552,-108.7125791
76254,,177,TX,Kinney,Texas,29.2934865,-100.3497895
76200,,29,NM,Guadalupe,New Mexico,34.8235801,-104.8454619
76053,,82,MN,Norman,Minnesota,47.3416805,-96.5313092
76038,,67,IA,Greene,Iowa,42.8958066,-92.8024158
76000,,58,OK,Texas,Oklahoma,36.8301318,-101.4339148
75374,,75,IN,Miami,Indiana,40.770099,-86.0529604
75140,,113,MO,Knox,Missouri,40.2058437,-92.2236667
74950,,36,OR,Sherman,Oregon,45.4122013,-120.753042
74900,,,VA,PRINCE EDWARD,Virginia,37.1982888,-78.4297187
74868,28000,59,MN,Faribault,Minnesota,44.2949636,-93.268827
74402,,66,IN,Fayette,Indiana,39.9311099,-86.39722
74391,,54,KS,Wilson,Kansas,38.8250106,-98.4753437
73855,,49,WV,Mingo,West Virginia,37.7607801,-82.1713632
73783,,44,KS,Cloud,Kansas,39.4795571,-97.6982272
73519,41250,126,GA,Macon,Georgia,32.8406946,-83.6324022
73011,89000,53,OK,Latimer,Oklahoma,34.835035,-95.3102505
72918,,90,IN,Warren,Indiana,40.6828226,-85.4271952
72831,,35,KS,Labette,Kansas,37.2639041,-95.3102505
72788,,52,WV,Wyoming,West Virginia,37.6339466,-81.5596427
72031,,78,IN,Blackford,Indiana,40.4992784,-85.3136218
71943,26750,87,IL,Clay,Illinois,38.7279431,-88.556531
71300,,44,MS,Coahoma,Mississippi,34.3667731,-90.5231561
71145,,25,ND,McHenry,North Dakota,47.5763012,-98.5917473
70642,,59,OK,Greer,Oklahoma,34.9338651,-99.456155
70523,,73,IN,Benton,Indiana,41.509216,-85.7611016
70463,,79,MO,Mississippi,Missouri,36.8661576,-89.3226954
70356,,207,TX,Haskell,Texas,33.1576031,-99.7337014
70337,,56,MS,Tallahatchie,Mississippi,33.9302578,-90.1869644
69900,,,IL,COLES,Illinois,39.5560011,-88.2461183
69900,,41,AR,Newton,Arkansas,35.9603994,-93.1779659
69891,,31,KS,Cherokee,Kansas,37.3458874,-94.8088504
69411,58500,111,KY,Fulton,Kentucky,36.5042277,-88.8742259
69406,,76,MO,Oregon,Missouri,39.9869407,-95.1449753
69333,,79,MN,Watonwan,Minnesota,43.9323091,-94.479976
69123,,84,IA,Hancock,Iowa,41.3901703,-95.3633591
69066,,83,IA,Wayne,Iowa,40.6677356,-93.3388917
68780,,84,KY,Leslie,Kentucky,37.0698286,-83.3789389
68500,,84,KS,Jewell,Kansas,39.671399,-98.153661
68394,,51,NE,Brown,Nebraska,42.5052914,-99.9912254
68104,,62,IN,Cass,Indiana,40.8199089,-86.3376761
67749,,75,AR,Lafayette,Arkansas,33.2511695,-93.6217802
66766,,12,ND,Pierce,North Dakota,48.0379438,-100.0575335
66373,,94,IL,Stark,Illinois,41.0795661,-89.8130356
66292,,197,TX,Childress,Texas,34.4264529,-100.2040019
66200,,196,TX,Schleicher,Texas,30.9234947,-100.5296115
66133,,72,KS,Smith,Kansas,39.7333849,-98.7481167
65960,,68,AR,Phillips,Arkansas,34.4611206,-90.8675134
65208,,102,IL,Pulaski,Illinois,37.2136615,-89.2059111
65000,,91,NE,Blaine,Nebraska,41.8795565,-99.9912254
65000,,80,NE,Hitchcock,Nebraska,40.1844599,-101.0711758
65000,,79,MS,Issaquena,Mississippi,32.8494351,-91.0203224
65000,,60,SD,Jackson,South Dakota,43.6648065,-101.5248055
65000,,,MI,OAKLAND,Michigan,42.5921924,-83.336188
64600,,52,ND,Sheridan,North Dakota,47.5391971,-100.2844016
64500,,92,KS,Clark,Kansas,37.3158895,-99.8124935
64497,,70,IN,Randolph,Indiana,40.1204532,-85.023346
64488,,193,TX,Dickens,Texas,33.6217516,-100.836521
64100,,68,KS,Meade,Kansas,37.2855796,-100.3401456
64047,92500,86,IA,Louisa,Iowa,41.1933001,-91.2891036
63955,,48,KS,Barber,Kansas,37.2299788,-98.7481167
63750,,64,SD,Faulk,South Dakota,45.0827008,-99.1531325
63487,,170,TX,Baylor,Texas,31.549841,-97.1143146
63225,,94,KS,Edwards,Kansas,38.8990504,-94.7249502
63166,,76,NE,Franklin,Nebraska,40.0961242,-98.9525807
62800,,98,KS,Wichita,Kansas,37.6871761,-97.330053
62511,72500,95,TN,Lake,Tennessee,36.3270676,-89.4931176
62459,54070,73,AR,Lincoln,Arkansas,35.949526,-94.4235482
60969,,109,MO,Shelby,Missouri,39.8388716,-92.1057549
60750,,43,WV,McDowell,West Virginia,37.3860467,-81.647344
60500,,65,KS,Stafford,Kansas,37.9622371,-98.6006375
60470,,212,TX,Zapata,Texas,26.9072605,-99.2714255
60350,,89,KS,Elk,Kansas,37.3936365,-96.1526985
60092,,36,ND,Billings,North Dakota,47.0560305,-103.3906121
60033,,234,TX,Briscoe,Texas,35.5837351,-100.290072
60000,,62,SD,Douglas,South Dakota,43.4059132,-98.3964938
60000,,49,ND,Towner,North Dakota,48.3458325,-100.4054123
59500,,75,NE,Rock,Nebraska,42.3951993,-99.456155
59472,,70,NE,Nuckolls,Nebraska,40.110932,-98.0465185
59200,,233,TX,Collingsworth,Texas,35.0351623,-100.3497895
59200,,50,NE,Polk,Nebraska,41.0756468,-97.7838057
59042,,114,MO,Schuyler,Missouri,40.4857709,-92.4999918
58560,,92,IL,Calhoun,Illinois,38.6503262,-88.0436473
58375,,91,IA,O'Brien,Iowa,43.1131245,-95.6457951
58335,68500,62,OK,Tillman,Oklahoma,34.4478348,-98.9245343
57450,,87,MO,Shannon,Missouri,37.2028249,-91.443469
56319,,243,TX,Knox,Texas,33.6734243,-99.8124935
56230,,60,CO,Crowley,Colorado,38.1930606,-103.8560646
56218,,98,IL,Gallatin,Illinois,37.7107751,-88.2461183
55949,,179,TX,Crosby,Texas,29.9118885,-95.0621512
55660,,211,TX,Floyd,Texas,33.148727,-96.244978
55150,89000,59,NE,Webster,Nebraska,40.2357266,-98.5721016
54633,,68,OK,Jefferson,Oklahoma,36.7205853,-97.7906099
53860,,111,MO,Scotland,Missouri,40.4921465,-92.1843285
53133,,63,MS,Sunflower,Mississippi,33.526164,-90.6773046
51912,,96,IL,Alexander,Illinois,39.7242387,-90.0390073
51912,,56,KS,Woodson,Kansas,37.9197853,-95.8142885
51250,96000,77,OK,Harmon,Oklahoma,36.1447648,-99.5603898
51200,,47,SD,Perkins,South Dakota,45.3888403,-102.3224308
51100,,80,MS,Humphreys,Mississippi,33.1677834,-90.5257823
49837,,30,SD,McPherson,South Dakota,45.7555982,-99.2784129
49700,,81,NE,Boyd,Nebraska,42.8823716,-98.704075
48730,,88,IL,Lawrence,Illinois,38.7157534,-87.7763333
48000,,44,ND,Logan,North Dakota,48.1483433,-101.1537688
47500,,91,KS,Cheyenne,Kansas,39.7877848,-101.7979613
47329,57750,55,OK,Nowata,Oklahoma,36.700645,-95.6380341
45000,,,ID,BANNOCK,Idaho,42.5836362,-112.1430215
44200,,29,ND,Griggs,North Dakota,47.3876664,-98.2554295
44128,,69,NE,Deuel,Nebraska,41.1401755,-102.3005803
43750,,112,MO,Worth,Missouri,40.4049921,-94.4441257
43601,,181,TX,La Salle,Texas,28.2758921,-99.1013498
42657,,57,NE,Richardson,Nebraska,40.0898025,-95.6457951
39900,,50,MT,McCone,Montana,47.4500913,-105.8810733
38950,,83,NE,Greeley,Nebraska,41.5487118,-98.5308417
35000,,236,TX,Foard,Texas,33.9865825,-99.7678687
34954,,79,KS,Harper,Kansas,37.2866863,-98.0258945
33900,,93,KS,Comanche,Kansas,37.1894543,-99.2785583
24333,,112,KY,Owsley,Kentucky,37.4294933,-83.7199136
24000,,29,UT,Daggett,Utah,40.9053845,-109.5211063
17000,,55,KS,Republic,Kansas,39.9236213,-97.8217096
15000,,45,NE,Howard,Nebraska,41.2020435,-98.5721016
10100,,65,AL,Sumter,Alabama,32.6155551,-88.2461183
10000,,65,NE,Sherman,Nebraska,41.1751661,-98.9245343
,,40,MT,Blaine,Montana,48.6065395,-108.9462246
,,,IL,COOK,Illinois,41.5881503,-87.7377105
,,254,TX,Cottle,Texas,34.159117,-100.3497895
,,21,AK,Dillingham,Alaska,59.0397222,-158.4575
,,251,TX,Hartley,Texas,35.8855926,-102.3968605
,,65,SD,Hyde,South Dakota,44.5334083,-99.456155
,,74,KS,Mitchell,Kansas,38.3838988,-98.0997779
,,17,AK,North Slope,Alaska,69.0578758,-152.8628274
,,,NJ,OCEAN,New Jersey,40.2479729,-74.029843
,,37,MT,Petroleum,Montana,47.1565346,-108.3203282
,,43,ND,Rolette,North Dakota,48.6608328,-99.841533
,,,TX,SABINE,Texas,31.2974233,-93.8248241
,,25,SD,Stanley,South Dakota,44.3386264,-100.8000051
