"locid","city","state","latitude","longitude","address","area","day","name","time","url"
156701,"Waterville","ME",44.5652124,-69.6464211,"149 North Street","Maine and New Brunswick",5,"Pleasant Hill Group","18:00:00","http://csoaamaine.org/meetings/pleasant-hill-group/"
156702,"Sullivan","ME",44.5224033,-68.2069796,"1 Harbor View Drive","Maine and New Brunswick",5,"Sullivan Harbor Group","18:00:00","http://csoaamaine.org/meetings/sullivan-harbor-group/"
156703,"Sullivan","ME",44.5263406,-68.2153911,"1888 Route 1","Maine and New Brunswick",5,"Sullivan Harbor Humility Group","18:00:00","http://csoaamaine.org/meetings/sullivan-harbor-humility-group/"
156704,"Portland","ME",43.6584999,-70.3117247,"1729 Congress Street","Maine and New Brunswick",5,"Step Meeting","18:00:00","http://csoaamaine.org/meetings/step-meeting/"
156705,"Orrington","ME",44.7345691,-68.7690576,"38 Johnson Mill Road","Maine and New Brunswick",5,"Gratitude Group","18:00:00","http://csoaamaine.org/meetings/gratitude-group/"
156706,"Brunswick","ME",43.9141255,-69.9670583,"1 Middle Street","Maine and New Brunswick",6,"Saturday Morning Book Study","10:00:00","http://csoaamaine.org/meetings/saturday-morning-book-study/"
156708,"Stockton Springs","ME",44.4903049,-68.8549601,"217 Main Street","Maine and New Brunswick",5,"Down n' Back","18:30:00","http://csoaamaine.org/meetings/down-n-back/"
156709,"South Portland","ME",43.6240403,-70.2652505,"525 Highland Avenue","Maine and New Brunswick",5,"Cash Corner Group","18:30:00","http://csoaamaine.org/meetings/cash-corner-group/"
156711,"Camden","ME",44.2031417,-69.065002,"Limerock Street","Maine and New Brunswick",5,"Womens Serenity Group","18:30:00","http://csoaamaine.org/meetings/womens-serenity-group/"
156712,"Raymond","ME",43.898538,-70.466859,"27 Main Street","Maine and New Brunswick",5,"Raymond Village Group","19:00:00","http://csoaamaine.org/meetings/raymond-village-group/"
156713,"Lincoln","ME",45.3479876,-68.5171657,"7 Transalpine Road","Maine and New Brunswick",5,"Lincoln 12 and 12 Group","19:00:00","http://csoaamaine.org/meetings/lincoln-12-and-12-group/"
156714,"Lewiston","ME",44.093777,-70.212648,"247 Bates Street","Maine and New Brunswick",5,"Friday Night Recovery Group","19:00:00","http://csoaamaine.org/meetings/friday-night-recovery-group/"
156715,"Princeton","ME",45.2262841,-67.6365211,"Peter Dana Point Road","Maine and New Brunswick",5,"Keep It Simple Group","19:00:00","http://csoaamaine.org/meetings/keep-it-simple-group-4/"
156715,"Princeton","ME",45.2262841,-67.6365211,"Peter Dana Point Road","Maine and New Brunswick",6,"Keep It Simple Group","19:00:00","http://csoaamaine.org/meetings/keep-it-simple-group-3/"
156715,"Princeton","ME",45.2262841,-67.6365211,"Peter Dana Point Road","Maine and New Brunswick",6,"Easy Does It Group","19:00:00","http://csoaamaine.org/meetings/easy-does-it-group-2/"
156715,"Princeton","ME",45.2262841,-67.6365211,"Peter Dana Point Road","Maine and New Brunswick",6,"Easy Does It Group","19:00:00","http://csoaamaine.org/meetings/easy-does-it-group/"
156716,"Grand Falls (Grand-Sault)","NB",47.0500632,-67.7383915,"Front Street","Maine and New Brunswick",5,"Victoria Group","19:00:00","http://csoaamaine.org/meetings/victoria-group/"
156717,"Dover-Foxcroft","ME",45.1798156,-69.2176574,"176 East Main Street","Maine and New Brunswick",5,"But For The Grace God Group","19:00:00","http://csoaamaine.org/meetings/but-for-the-grace-god-group/"
156718,"Dixfield","ME",44.5405302,-70.4521048,"145 Weld Street","Maine and New Brunswick",5,"Dixfield Group","19:00:00","http://csoaamaine.org/meetings/dixfield-group/"
156719,"Cape Elizabeth","ME",43.6288052,-70.2212491,"885 Shore Road","Maine and New Brunswick",5,"Cape Elizabeth Group","19:00:00","http://csoaamaine.org/meetings/cape-elizabeth-group/"
156720,"Camden","ME",44.2080353,-69.0678379,"55 Elm Street","Maine and New Brunswick",3,"Its In The Book","18:30:00","http://csoaamaine.org/meetings/its-in-the-book/"
156721,"Blue Hill","ME",44.4125708,-68.5893367,"10 Main Street","Maine and New Brunswick",5,"Blue Hill Group","19:00:00","http://csoaamaine.org/meetings/blue-hill-group/"
156722,"Biddeford","ME",43.4776176,-70.4903747,"1 Medical Center Drive","Maine and New Brunswick",5,"Living Sober Group","19:00:00","http://csoaamaine.org/meetings/living-sober-group/"
156722,"Biddeford","ME",43.4776176,-70.4903747,"1 Medical Center Drive","Maine and New Brunswick",6,"Kiss Group","10:00:00","http://csoaamaine.org/meetings/kiss-group/"
156723,"Bar Harbor","ME",44.386277,-68.2081546,"21 Ledgelawn Avenue","Maine and New Brunswick",5,"Bar Harbor Group","19:00:00","http://csoaamaine.org/meetings/bar-harbor-group/"
156724,"Acton","ME",43.5330224,-70.9100158,"59 H Road","Maine and New Brunswick",5,"Shapleigh Group","19:00:00","http://csoaamaine.org/meetings/shapleigh-group/"
156725,"Yarmouth","ME",43.8023163,-70.1920261,"326 Main Street","Maine and New Brunswick",5,"Sacred Heart Group","19:30:00","http://csoaamaine.org/meetings/sacred-heart-group/"
156726,"Livermore","ME",44.4399678,-70.2163548,"619 Federal Road","Maine and New Brunswick",5,"Livermore Transformation Group","19:00:00","http://csoaamaine.org/meetings/livermore-transformation-group/"
156727,"Gorham","ME",43.67841,-70.460976,"81 Cressey Road","Maine and New Brunswick",5,"Gorham Outreach Group","19:30:00","http://csoaamaine.org/meetings/gorham-outreach-group/"
156730,"Old Town","ME",44.950026,-68.6483951,"9 Sarahs Spring Lane","Maine and New Brunswick",5,"Indian Island Group","20:00:00","http://csoaamaine.org/meetings/indian-island-group/"
156732,"Clinton","ME",44.6368054,-69.5076178,"27 Baker Street","Maine and New Brunswick",5,"Walk The Walk Group","20:00:00","http://csoaamaine.org/meetings/walk-the-walk-group/"
156734,"Biddeford","ME",43.4925102,-70.4614351,"75 South Street","Maine and New Brunswick",6,"Forth Dimension Group","07:30:00","http://csoaamaine.org/meetings/forth-dimension-group/"
156735,"Boothbay Harbor","ME",43.8522778,-69.6224646,"1 Park Street","Maine and New Brunswick",6,"Alive Again - Group","08:00:00","http://csoaamaine.org/meetings/alive-again-group-2/"
156736,"China","ME",44.479566,-69.513473,"36 Causeway Road","Maine and New Brunswick",6,"China Sunrise Group","08:00:00","http://csoaamaine.org/meetings/china-sunrise-group/"
156737,"Chebeague Island","ME",43.7400287,-70.1076274,"247 South Road","Maine and New Brunswick",6,"Chebeague Island Group","08:00:00","http://csoaamaine.org/meetings/chebeague-island-group/"
156738,"Portland","ME",43.6507361,-70.262616,"75 State Street","Maine and New Brunswick",6,"Carry The Message Group","08:30:00","http://csoaamaine.org/meetings/carry-the-message-group/"
156739,"Camden","ME",44.2088244,-69.0651054,"29 Chestnut Street","Maine and New Brunswick",6,"Lets Do The Work","08:30:00","http://csoaamaine.org/meetings/lets-do-the-work/"
156740,"Kittery","ME",43.0886297,-70.7412157,"6 Whipple Road","Maine and New Brunswick",6,"Kittery Original Group","09:00:00","http://csoaamaine.org/meetings/kittery-original-group/"
156741,"Carrabassett Valley","ME",45.078095,-70.2116706,"1001 Carriage Road","Maine and New Brunswick",6,"Fire House Gang","09:00:00","http://csoaamaine.org/meetings/fire-house-gang/"
156742,"Mount Desert","ME",44.2925004,-68.2854797,"10 Huntington Road","Maine and New Brunswick",6,"Bar Harbor Group Eye Opener","09:30:00","http://csoaamaine.org/meetings/bar-harbor-group-eye-opener/"
156743,"Madawaska","ME",47.3555002,-68.3284114,"Newberry Street","Maine and New Brunswick",6,"Big Book Meeting","09:30:00","http://csoaamaine.org/meetings/big-book-meeting/"
156744,"Boothbay","ME",43.8782326,-69.633264,"Chapel Street","Maine and New Brunswick",6,"Saturday Morning Serenity Group","09:30:00","http://csoaamaine.org/meetings/saturday-morning-serenity-group/"
156745,"Skowhegan","ME",44.7588719,-69.7131383,"46 Fairview Avenue","Maine and New Brunswick",6,"Morning After Group","10:00:00","http://csoaamaine.org/meetings/morning-after-group/"
156746,"Whitefield","ME",44.2287413,-69.6133063,"298 Grand Army Road","Maine and New Brunswick",6,"North Whitefield Breakfast Group","10:00:00","http://csoaamaine.org/meetings/north-whitefield-breakfast-group/"
156747,"Ellsworth","ME",44.5429298,-68.4196086,"231 Main Street","Maine and New Brunswick",6,"Step Sisters","10:00:00","http://csoaamaine.org/meetings/step-sisters/"
156748,"Blue Hill","ME",44.4138582,-68.5867628,"79 Main Street","Maine and New Brunswick",6,"Stark Raving Sober Group","10:00:00","http://csoaamaine.org/meetings/stark-raving-sober-group/"
156749,"Augusta","ME",44.3162861,-69.7785568,"9 Summer Street","Maine and New Brunswick",6,"Looney Toons Group","10:00:00","http://csoaamaine.org/meetings/looney-toons-group/"
156749,"Augusta","ME",44.3162861,-69.7785568,"9 Summer Street","Maine and New Brunswick",6,"Serenity Group","19:00:00","http://csoaamaine.org/meetings/serenity-group/"
156750,"Bangor","ME",44.8283743,-68.7920044,"1 College Circle","Maine and New Brunswick",6,"Searching Souls Group","11:00:00","http://csoaamaine.org/meetings/searching-souls-group/"
156751,"Fryeburg","ME",44.0175568,-70.9745095,"Bradley Street","Maine and New Brunswick",6,"Last Chance Group","12:00:00","http://csoaamaine.org/meetings/last-chance-group/"
156752,"South Portland","ME",43.6348095,-70.2392246,"301 Cottage Road","Maine and New Brunswick",6,"Meeting House Hill Group","14:00:00","http://csoaamaine.org/meetings/meeting-house-hill-group/"
156753,"Bucksport","ME",44.573803,-68.79302,"71 Franklin Street","Maine and New Brunswick",0,"Bucksport 12 & 12","16:30:00","http://csoaamaine.org/meetings/bucksport-12-12/"
156753,"Bucksport","ME",44.573803,-68.79302,"71 Franklin Street","Maine and New Brunswick",6,"Bucksport Step Meeting","16:00:00","http://csoaamaine.org/meetings/bucksport-step-meeting/"
156754,"Newry","ME",44.4732946,-70.8496227,"9 Snow Cap Road","Maine and New Brunswick",6,"Bethel Freedom Group","16:30:00","http://csoaamaine.org/meetings/bethel-freedom-group-4/"
156755,"Dennysville","ME",44.9271514,-67.2231354,"Shipyard Road","Maine and New Brunswick",6,"Discussion Meeting","18:00:00","http://csoaamaine.org/meetings/discussion-meeting-2/"
156756,"Portland","ME",43.6624952,-70.2529691,"267 Congress Street","Maine and New Brunswick",6,"Saturday Night 6:30 Big Book Group","18:30:00","http://csoaamaine.org/meetings/saturday-night-630-big-book-group/"
156757,"Stonington","ME",44.1579283,-68.6662399,"Memorial Lane","Maine and New Brunswick",6,"Stonington-Deer Isle Group","19:00:00","http://csoaamaine.org/meetings/stonington-deer-isle-group/"
156758,"Rumford","ME",44.547936,-70.553228,"126 Maine Avenue","Maine and New Brunswick",6,"Mexico Meeting","19:00:00","http://csoaamaine.org/meetings/mexico-meeting/"
156759,"Rangeley","ME",44.965987,-70.6416159,"2 High Street","Maine and New Brunswick",6,"Happy Campers Group","19:00:00","http://csoaamaine.org/meetings/happy-campers-group/"
156760,"Portland","ME",43.6565264,-70.2654145,"70 Forest Avenue","Maine and New Brunswick",6,"Live and Let Live Group","19:00:00","http://csoaamaine.org/meetings/live-and-let-live-group/"
156762,"Lovell","ME",44.1899873,-70.8884124,"1174 Main Street","Maine and New Brunswick",6,"Clean And Serene","19:00:00","http://csoaamaine.org/meetings/clean-and-serene/"
156763,"Lewiston","ME",44.1019626,-70.1850148,"607 Sabattus Street","Maine and New Brunswick",6,"Saturday Night Hope Group","19:00:00","http://csoaamaine.org/meetings/saturday-night-hope-group/"
156764,"Guilford","ME",45.1695367,-69.3867735,"3 School Street","Maine and New Brunswick",6,"Saturday Night Guilford Group","19:00:00","http://csoaamaine.org/meetings/saturday-night-guilford-group/"
156765,"Beals","ME",44.5175554,-67.6103346,"50 Bay View Drive","Maine and New Brunswick",6,"Moosabec Group","19:00:00","http://csoaamaine.org/meetings/moosabec-group/"
156768,"Wilton","ME",44.5934746,-70.2340382,"59 High Street","Maine and New Brunswick",6,"Wilton AA Group","19:30:00","http://csoaamaine.org/meetings/wilton-aa-group/"
156769,"Stockholm","ME",47.0430776,-68.1380733,"8 Donworth Street","Maine and New Brunswick",6,"Stockholm Brigade Group","19:30:00","http://csoaamaine.org/meetings/stockholm-brigade-group/"
156770,"Hampden","ME",44.7539447,-68.8231491,"270 Main Road North","Maine and New Brunswick",6,"Hampden Country Group","19:30:00","http://csoaamaine.org/meetings/hampden-country-group/"
156771,"Union","ME",44.2106388,-69.2742936,"31 Depot Street","Maine and New Brunswick",6,"Union Closed Discussion Group","20:00:00","http://csoaamaine.org/meetings/union-closed-discussion-group/"
156772,"Orland","ME",44.5699511,-68.736798,"25 School House Road","Maine and New Brunswick",6,"Person To Person","20:00:00","http://csoaamaine.org/meetings/person-to-person/"
156773,"Old Town","ME",44.9216389,-68.6741186,"744 Stillwater Avenue","Maine and New Brunswick",6,"Old Town Group","20:00:00","http://csoaamaine.org/meetings/old-town-group/"
156774,"Limerick","ME",43.6965536,-70.7877964,"143 Washington Street","Maine and New Brunswick",6,"Limerick Saturday Night Group","20:00:00","http://csoaamaine.org/meetings/limerick-saturday-night-group/"
156775,"York","ME",43.143671,-70.6506519,"15 Hospital Drive","Maine and New Brunswick",6,"Pass It On Group","20:00:00","http://csoaamaine.org/meetings/pass-it-on-group/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",0,"12 @ 12 - Big Room","06:30:00","http://austinaa.org/meetings/12-12/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",0,"12 @ 12 - Big Room","08:30:00","http://austinaa.org/meetings/12-12-2/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",0,"12 @ 12 - Small Room","10:00:00","http://austinaa.org/meetings/12-12-small-room-2/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",0,"12 @ 12 - Big Room","10:30:00","http://austinaa.org/meetings/12-12-3/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",0,"12 @ 12 - Big Room","12:00:00","http://austinaa.org/meetings/12-12-4/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",0,"12 @ 12 - Big Room","17:30:00","http://austinaa.org/meetings/12-12-5/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",0,"12 @ 12 - Small Room","20:00:00","http://austinaa.org/meetings/12-12-small-room-13/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",0,"12 @ 12 - Big Room","20:00:00","http://austinaa.org/meetings/12-12-6/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",0,"Any Lengths","22:00:00","http://austinaa.org/meetings/any-lengths/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",1,"12 @ 12 - Big Room","06:30:00","http://austinaa.org/meetings/12-12-7/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",1,"12 @ 12 - Big Room","12:00:00","http://austinaa.org/meetings/12-12-8/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",1,"12 @ 12 - Small Room","13:15:00","http://austinaa.org/meetings/12-12-small-room-3/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",1,"12 @ 12 - Big Room","17:30:00","http://austinaa.org/meetings/12-12-9/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",1,"12 @ 12 - Big Room","20:00:00","http://austinaa.org/meetings/12-12-10/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",1,"12 @ 12 - Small Room","20:00:00","http://austinaa.org/meetings/12-12-small-room-4/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",1,"Any Lengths","22:00:00","http://austinaa.org/meetings/any-lengths-2/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",2,"12 @ 12 - Big Room","06:30:00","http://austinaa.org/meetings/12-12-11/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",2,"12 @ 12 - Big Room","12:00:00","http://austinaa.org/meetings/12-12-12/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",2,"12 @ 12 - Small Room","13:15:00","http://austinaa.org/meetings/12-12-small-room-6/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",2,"12 @ 12 - Big Room","17:30:00","http://austinaa.org/meetings/12-12-13/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",2,"12 @ 12 - Big Room","20:00:00","http://austinaa.org/meetings/12-12-14/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",2,"12 @ 12 - Small Room","20:00:00","http://austinaa.org/meetings/12-12-small-room-5/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",2,"Any Lengths","22:00:00","http://austinaa.org/meetings/any-lengths-3/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",3,"12 @ 12 - Big Room","06:30:00","http://austinaa.org/meetings/12-12-15/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",3,"12 @ 12 - Big Room","12:00:00","http://austinaa.org/meetings/12-12-16/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",3,"12 @ 12 - Small Room","12:00:00","http://austinaa.org/meetings/12-12-small-room-7/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",3,"12 @ 12 - Big Room","17:30:00","http://austinaa.org/meetings/12-12-17/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",3,"12 @ 12 - Small Room","20:00:00","http://austinaa.org/meetings/12-12-small-room-8/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",3,"12 @ 12 - Big Room","20:00:00","http://austinaa.org/meetings/12-12-18/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",3,"Any Lengths","22:00:00","http://austinaa.org/meetings/any-lengths-4/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",4,"12 @ 12 - Big Room","06:30:00","http://austinaa.org/meetings/12-12-19/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",4,"12 @ 12 - Big Room","12:00:00","http://austinaa.org/meetings/12-12-20/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",4,"12 @ 12 - Small Room","13:15:00","http://austinaa.org/meetings/12-12-small-room-10/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",4,"12 @ 12 - Big Room","17:30:00","http://austinaa.org/meetings/12-12-21/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",4,"12 @ 12 - Small Room","18:30:00","http://austinaa.org/meetings/12-12-small-room-14/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",4,"12 @ 12 - Big Room","20:00:00","http://austinaa.org/meetings/12-12-22/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",4,"12 @ 12 - Small Room","20:00:00","http://austinaa.org/meetings/12-12-small-room-9/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",4,"Any Lengths","22:00:00","http://austinaa.org/meetings/any-lengths-5/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",5,"12 @ 12 - Big Room","06:30:00","http://austinaa.org/meetings/12-12-23/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",5,"12 @ 12 - Big Room","12:00:00","http://austinaa.org/meetings/12-12-24/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",5,"12 @ 12 - Small Room","13:15:00","http://austinaa.org/meetings/12-12-small-room-11/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",5,"12 @ 12 - Big Room","17:30:00","http://austinaa.org/meetings/12-12-25/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",5,"12 @ 12 - Big Room","20:00:00","http://austinaa.org/meetings/12-12-26/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",5,"12 @ 12 - Small Room","20:00:00","http://austinaa.org/meetings/12-12-small-room-12/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",5,"Any Lengths","22:00:00","http://austinaa.org/meetings/any-lengths-6/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",6,"12 @ 12 - Big Room","06:30:00","http://austinaa.org/meetings/12-12-27/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",6,"12 @ 12 - Big Room","08:30:00","http://austinaa.org/meetings/12-12-28/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",6,"12 @ 12 - Big Room","12:00:00","http://austinaa.org/meetings/12-12-29/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",6,"12 @ 12 - Big Room","17:30:00","http://austinaa.org/meetings/12-12-30/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",6,"12 @ 12 - Big Room","20:00:00","http://austinaa.org/meetings/12-12-31/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",6,"12 @ 12 - Small Room","20:00:00","http://austinaa.org/meetings/12-12-small-room/"
156952,"Austin","TX",30.2155083,-97.8002446,"5700 Manchaca Road","Hill Country Intergroup",6,"Any Lengths","22:00:00","http://austinaa.org/meetings/any-lengths-7/"
156953,"Dripping Springs","TX",30.2162485,-98.0838228,"28900 Ranch Road 12","Hill Country Intergroup",0,"Nada Glum Lot","19:00:00","http://austinaa.org/meetings/nada-glum-lot/"
156953,"Dripping Springs","TX",30.2162485,-98.0838228,"28900 Ranch Road 12","Hill Country Intergroup",1,"Nada Glum Lot","19:30:00","http://austinaa.org/meetings/nada-glum-lot-2/"
156953,"Dripping Springs","TX",30.2162485,-98.0838228,"28900 Ranch Road 12","Hill Country Intergroup",2,"Nada Glum Lot","06:30:00","http://austinaa.org/meetings/nada-glum-lot-3/"
156953,"Dripping Springs","TX",30.2162485,-98.0838228,"28900 Ranch Road 12","Hill Country Intergroup",2,"Nada Glum Lot","19:30:00","http://austinaa.org/meetings/nada-glum-lot-14/"
156953,"Dripping Springs","TX",30.2162485,-98.0838228,"28900 Ranch Road 12","Hill Country Intergroup",3,"Nada Glum Lot","12:00:00","http://austinaa.org/meetings/nada-glum-lot-5/"
156953,"Dripping Springs","TX",30.2162485,-98.0838228,"28900 Ranch Road 12","Hill Country Intergroup",3,"Nada Glum Lot","19:30:00","http://austinaa.org/meetings/nada-glum-lot-15/"
156953,"Dripping Springs","TX",30.2162485,-98.0838228,"28900 Ranch Road 12","Hill Country Intergroup",4,"Nada Glum Lot","06:30:00","http://austinaa.org/meetings/nada-glum-lot-6/"
156953,"Dripping Springs","TX",30.2162485,-98.0838228,"28900 Ranch Road 12","Hill Country Intergroup",4,"Nada Glum Lot","19:30:00","http://austinaa.org/meetings/nada-glum-lot-7/"
156953,"Dripping Springs","TX",30.2162485,-98.0838228,"28900 Ranch Road 12","Hill Country Intergroup",5,"Nada Glum Lot","19:30:00","http://austinaa.org/meetings/nada-glum-lot-17/"
156953,"Dripping Springs","TX",30.2162485,-98.0838228,"28900 Ranch Road 12","Hill Country Intergroup",6,"Nada Glum Lot","09:00:00","http://austinaa.org/meetings/nada-glum-lot-18/"
156953,"Dripping Springs","TX",30.2162485,-98.0838228,"28900 Ranch Road 12","Hill Country Intergroup",6,"Nada Glum Lot","19:30:00","http://austinaa.org/meetings/nada-glum-lot-19/"
156954,"Spring Branch","TX",29.875791,-98.4084979,"9996 Farm to Market Road 311","Hill Country Intergroup",0,"Spring Branch Group","07:00:00","http://austinaa.org/meetings/spring-branch-group/"
156954,"Spring Branch","TX",29.875791,-98.4084979,"9996 Farm to Market Road 311","Hill Country Intergroup",1,"Spring Branch Group","07:00:00","http://austinaa.org/meetings/spring-branch-group-2/"
156954,"Spring Branch","TX",29.875791,-98.4084979,"9996 Farm to Market Road 311","Hill Country Intergroup",2,"Spring Branch Group","07:00:00","http://austinaa.org/meetings/spring-branch-group-3/"
156954,"Spring Branch","TX",29.875791,-98.4084979,"9996 Farm to Market Road 311","Hill Country Intergroup",2,"Spring Branch Group","12:15:00","http://austinaa.org/meetings/spring-branch-group-4/"
156954,"Spring Branch","TX",29.875791,-98.4084979,"9996 Farm to Market Road 311","Hill Country Intergroup",3,"Spring Branch Group","07:00:00","http://austinaa.org/meetings/spring-branch-group-5/"
156954,"Spring Branch","TX",29.875791,-98.4084979,"9996 Farm to Market Road 311","Hill Country Intergroup",4,"Spring Branch Group","07:00:00","http://austinaa.org/meetings/spring-branch-group-6/"
156954,"Spring Branch","TX",29.875791,-98.4084979,"9996 Farm to Market Road 311","Hill Country Intergroup",4,"Spring Branch Group","12:15:00","http://austinaa.org/meetings/spring-branch-group-7/"
156954,"Spring Branch","TX",29.875791,-98.4084979,"9996 Farm to Market Road 311","Hill Country Intergroup",5,"Spring Branch Group","07:00:00","http://austinaa.org/meetings/spring-branch-group-8/"
156954,"Spring Branch","TX",29.875791,-98.4084979,"9996 Farm to Market Road 311","Hill Country Intergroup",6,"Spring Branch Group","07:00:00","http://austinaa.org/meetings/spring-branch-group-9/"
156955,"Austin","TX",30.2241645,-97.7729704,"617 Clifford Drive","Hill Country Intergroup",0,"Keep First Things First","07:15:00","http://austinaa.org/meetings/keep-first-things-first/"
156955,"Austin","TX",30.2241645,-97.7729704,"617 Clifford Drive","Hill Country Intergroup",0,"Living Faith","10:00:00","http://austinaa.org/meetings/living-faith/"
156955,"Austin","TX",30.2241645,-97.7729704,"617 Clifford Drive","Hill Country Intergroup",0,"164 Page Winners","12:00:00","http://austinaa.org/meetings/164-page-winners/"
156955,"Austin","TX",30.2241645,-97.7729704,"617 Clifford Drive","Hill Country Intergroup",0,"Sunday South","17:30:00","http://austinaa.org/meetings/sunday-south/"
156955,"Austin","TX",30.2241645,-97.7729704,"617 Clifford Drive","Hill Country Intergroup",0,"Knuckleheads","20:00:00","http://austinaa.org/meetings/knuckleheads/"
156955,"Austin","TX",30.2241645,-97.7729704,"617 Clifford Drive","Hill Country Intergroup",1,"Keep First Things First","06:00:00","http://austinaa.org/meetings/keep-first-things-first-2/"
156955,"Austin","TX",30.2241645,-97.7729704,"617 Clifford Drive","Hill Country Intergroup",1,"The Nooner (Brown Bagger)","12:00:00","http://austinaa.org/meetings/the-nooner/"
156955,"Austin","TX",30.2241645,-97.7729704,"617 Clifford Drive","Hill Country Intergroup",1,"The Five Thirty","17:30:00","http://austinaa.org/meetings/the-five-thirty/"
